Date,Power[kW],Temperature[C],Relative_Humidity,Solar_Radiation[W/m^2],Holiday
2017-01-18 14:00:00,367.4,7.8,25.1,434.1,0.0
2017-01-18 15:00:00,360.5,7.8,23.7,319.3,0.0
2017-01-18 16:00:00,349.1,7.9,23.7,169.9,0.0
2017-01-18 17:00:00,317.0,7.5,26.2,28.8,0.0
2017-01-18 18:00:00,254.0,6.8,28.9,0.4,0.0
2017-01-18 19:00:00,202.8,6.2,29.6,0.5,0.0
2017-01-18 20:00:00,162.5,6.2,34.6,0.5,0.0
2017-01-18 21:00:00,162.3,5.7,31.4,0.4,0.0
2017-01-18 22:00:00,158.5,5.5,30.9,0.4,0.0
2017-01-18 23:00:00,155.7,5.3,30.7,0.5,0.0
2017-01-19 00:00:00,156.2,5.0,36.1,0.5,0.0
2017-01-19 01:00:00,148.7,4.8,35.9,0.4,0.0
2017-01-19 02:00:00,146.6,4.5,35.9,0.4,0.0
2017-01-19 03:00:00,145.7,4.5,35.9,0.4,0.0
2017-01-19 04:00:00,148.0,4.4,36.6,0.6,0.0
2017-01-19 05:00:00,147.1,4.0,39.0,0.6,0.0
2017-01-19 06:00:00,160.3,3.6,45.8,0.5,0.0
2017-01-19 07:00:00,201.8,3.1,47.3,1.5,0.0
2017-01-19 08:00:00,300.7,3.1,47.3,69.2,0.0
2017-01-19 09:00:00,374.6,3.5,45.8,221.4,0.0
2017-01-19 10:00:00,383.3,4.3,41.0,360.9,0.0
2017-01-19 11:00:00,391.9,5.5,36.4,462.2,0.0
2017-01-19 12:00:00,345.9,6.4,37.5,506.7,0.0
2017-01-19 13:00:00,348.2,7.1,39.2,493.5,0.0
2017-01-19 14:00:00,363.5,9.0,36.4,425.2,0.0
2017-01-19 15:00:00,363.5,9.9,33.0,305.1,0.0
2017-01-19 16:00:00,340.6,9.7,29.5,157.9,0.0
2017-01-19 17:00:00,294.7,8.7,29.9,25.3,0.0
2017-01-19 18:00:00,239.5,7.3,41.4,0.5,0.0
2017-01-19 19:00:00,196.0,6.5,46.1,0.4,0.0
2017-01-19 20:00:00,162.1,6.3,48.9,0.4,0.0
2017-01-19 21:00:00,150.3,6.3,52.6,0.5,0.0
2017-01-19 22:00:00,147.5,6.1,55.6,0.5,0.0
2017-01-19 23:00:00,145.6,6.0,56.5,0.6,0.0
2017-01-20 00:00:00,143.7,6.0,56.7,0.5,0.0
2017-01-20 01:00:00,141.7,5.9,57.2,0.5,0.0
2017-01-20 02:00:00,140.2,5.8,57.9,0.4,0.0
2017-01-20 03:00:00,141.2,5.2,61.7,0.9,0.0
2017-01-20 04:00:00,139.8,5.6,61.5,0.7,0.0
2017-01-20 05:00:00,141.4,5.3,64.8,0.8,0.0
2017-01-20 06:00:00,161.9,3.9,80.8,1.3,0.0
2017-01-20 07:00:00,185.7,4.2,73.9,2.3,0.0
2017-01-20 08:00:00,297.4,4.5,73.0,59.4,0.0
2017-01-20 09:00:00,387.6,3.2,78.9,205.1,0.0
2017-01-20 10:00:00,409.6,6.1,62.0,318.3,0.0
2017-01-20 11:00:00,404.7,5.4,59.5,390.0,0.0
2017-01-20 12:00:00,351.8,7.8,44.2,276.5,0.0
2017-01-20 13:00:00,361.2,7.7,47.1,396.5,0.0
2017-01-20 14:00:00,367.4,9.5,40.6,412.2,0.0
2017-01-20 15:00:00,360.7,10.8,34.7,302.7,0.0
2017-01-20 16:00:00,353.7,11.2,35.0,157.9,0.0
2017-01-20 17:00:00,344.7,10.2,39.9,27.8,0.0
2017-01-20 18:00:00,249.2,9.8,42.9,0.4,0.0
2017-01-20 19:00:00,199.8,9.6,46.4,0.5,0.0
2017-01-20 20:00:00,159.4,9.6,48.3,0.4,0.0
2017-01-20 21:00:00,152.8,9.2,50.0,0.4,0.0
2017-01-20 22:00:00,148.1,8.8,51.3,0.4,0.0
2017-01-20 23:00:00,147.3,8.5,52.9,0.4,0.0
2017-01-21 00:00:00,142.4,8.2,54.1,0.3,0.0
2017-01-21 01:00:00,139.1,8.1,54.3,0.5,0.0
2017-01-21 02:00:00,139.0,8.4,54.1,0.4,0.0
2017-01-21 03:00:00,139.1,8.3,54.8,0.4,0.0
2017-01-21 04:00:00,138.6,8.5,52.5,0.5,0.0
2017-01-21 05:00:00,140.5,7.2,59.3,0.6,0.0
2017-01-21 06:00:00,145.2,4.7,76.2,1.1,0.0
2017-01-21 07:00:00,149.8,6.4,60.4,2.7,0.0
2017-01-21 08:00:00,167.3,6.8,59.1,63.7,0.0
2017-01-21 09:00:00,164.4,7.2,63.7,208.2,0.0
2017-01-21 10:00:00,164.7,8.5,56.0,345.4,0.0
2017-01-21 11:00:00,156.7,10.0,48.3,444.8,0.0
2017-01-21 12:00:00,153.7,11.1,43.1,488.0,0.0
2017-01-21 13:00:00,156.5,11.7,43.0,472.2,0.0
2017-01-21 14:00:00,200.2,12.8,41.2,406.9,0.0
2017-01-21 15:00:00,211.1,13.9,38.7,290.5,0.0
2017-01-21 16:00:00,172.9,13.3,40.6,151.0,0.0
2017-01-21 17:00:00,177.4,11.9,45.9,28.1,0.0
2017-01-21 18:00:00,180.7,10.8,54.9,0.5,0.0
2017-01-21 19:00:00,187.3,10.4,57.7,0.6,0.0
2017-01-21 20:00:00,179.8,10.2,60.8,0.9,0.0
2017-01-21 21:00:00,178.2,9.9,63.5,0.8,0.0
2017-01-21 22:00:00,179.9,9.7,65.2,1.0,0.0
2017-01-21 23:00:00,173.9,9.8,64.3,1.1,0.0
2017-01-22 00:00:00,147.2,9.7,64.4,1.2,0.0
2017-01-22 01:00:00,143.7,10.0,62.3,1.3,0.0
2017-01-22 02:00:00,145.5,9.7,62.2,1.3,0.0
2017-01-22 03:00:00,146.0,9.5,63.4,0.9,0.0
2017-01-22 04:00:00,143.4,9.2,67.2,1.0,0.0
2017-01-22 05:00:00,142.7,8.5,70.6,1.4,0.0
2017-01-22 06:00:00,142.3,8.6,68.2,1.1,0.0
2017-01-22 07:00:00,140.0,8.4,68.8,2.9,0.0
2017-01-22 08:00:00,141.6,9.5,62.9,72.7,0.0
2017-01-22 09:00:00,143.4,10.8,59.7,220.7,0.0
2017-01-22 10:00:00,143.3,11.4,57.7,355.1,0.0
2017-01-22 11:00:00,158.0,11.9,50.7,428.1,0.0
2017-01-22 12:00:00,180.4,12.3,46.3,456.3,0.0
2017-01-22 13:00:00,185.3,11.7,53.2,138.0,0.0
2017-01-22 14:00:00,170.8,11.5,53.9,233.9,0.0
2017-01-22 15:00:00,153.1,12.2,47.1,250.8,0.0
2017-01-22 16:00:00,164.8,11.8,50.6,139.9,0.0
2017-01-22 17:00:00,171.0,11.2,55.4,24.8,0.0
2017-01-22 18:00:00,173.7,10.4,59.9,0.7,0.0
2017-01-22 19:00:00,182.5,10.0,61.1,0.7,0.0
2017-01-22 20:00:00,179.2,9.9,60.8,0.6,0.0
2017-01-22 21:00:00,178.1,9.9,59.1,0.7,0.0
2017-01-22 22:00:00,164.6,9.8,58.0,0.7,0.0
2017-01-22 23:00:00,160.8,9.7,56.1,0.7,0.0
2017-01-23 00:00:00,153.6,9.6,56.9,0.6,0.0
2017-01-23 01:00:00,151.7,9.5,58.6,0.7,0.0
2017-01-23 02:00:00,146.2,9.5,59.9,0.7,0.0
2017-01-23 03:00:00,136.3,9.3,61.5,0.9,0.0
2017-01-23 04:00:00,130.9,9.1,61.9,0.9,0.0
2017-01-23 05:00:00,134.9,8.7,62.9,0.9,0.0
2017-01-23 06:00:00,144.8,8.7,62.8,0.8,0.0
2017-01-23 07:00:00,177.5,8.7,57.6,2.7,0.0
2017-01-23 08:00:00,262.3,8.5,55.4,77.6,0.0
2017-01-23 09:00:00,336.4,9.6,47.7,228.4,0.0
2017-01-23 10:00:00,391.6,11.0,41.2,367.0,0.0
2017-01-23 11:00:00,397.7,11.7,38.2,463.2,0.0
2017-01-23 12:00:00,346.3,13.5,37.0,500.5,0.0
2017-01-23 13:00:00,347.3,13.5,31.0,498.8,0.0
2017-01-23 14:00:00,357.3,13.6,30.6,433.7,0.0
2017-01-23 15:00:00,363.3,13.5,30.4,319.2,0.0
2017-01-23 16:00:00,351.3,12.7,33.2,171.7,0.0
2017-01-23 17:00:00,306.6,11.6,38.9,25.9,0.0
2017-01-23 18:00:00,247.6,10.5,50.2,0.3,0.0
2017-01-23 19:00:00,198.6,10.1,57.9,0.5,0.0
2017-01-23 20:00:00,164.2,9.8,57.5,0.8,0.0
2017-01-23 21:00:00,150.4,9.7,57.3,0.8,0.0
2017-01-23 22:00:00,147.9,9.7,56.7,0.7,0.0
2017-01-23 23:00:00,146.8,9.3,58.8,0.9,0.0
2017-01-24 00:00:00,143.0,8.9,62.4,1.1,0.0
2017-01-24 01:00:00,142.5,8.7,65.0,1.0,0.0
2017-01-24 02:00:00,142.0,8.6,67.5,0.9,0.0
2017-01-24 03:00:00,140.4,8.6,68.7,1.0,0.0
2017-01-24 04:00:00,141.5,9.0,65.9,0.9,0.0
2017-01-24 05:00:00,145.7,8.9,65.2,1.1,0.0
2017-01-24 06:00:00,146.0,8.8,64.5,1.3,0.0
2017-01-24 07:00:00,175.6,8.6,65.9,3.3,0.0
2017-01-24 08:00:00,258.5,8.5,67.5,74.3,0.0
2017-01-24 09:00:00,321.6,10.0,64.0,220.2,0.0
2017-01-24 10:00:00,357.8,10.7,65.1,353.6,0.0
2017-01-24 11:00:00,364.0,12.2,58.3,454.4,0.0
2017-01-24 12:00:00,330.8,13.3,45.7,498.9,0.0
2017-01-24 13:00:00,325.2,13.9,38.0,491.8,0.0
2017-01-24 14:00:00,338.7,14.6,34.8,414.9,0.0
2017-01-24 15:00:00,337.6,14.1,39.5,258.4,0.0
2017-01-24 16:00:00,326.9,13.2,44.4,161.3,0.0
2017-01-24 17:00:00,294.7,12.5,46.1,41.5,0.0
2017-01-24 18:00:00,237.1,11.4,57.6,0.7,0.0
2017-01-24 19:00:00,195.7,10.8,59.1,0.6,0.0
2017-01-24 20:00:00,160.7,10.3,59.3,0.9,0.0
2017-01-24 21:00:00,158.1,10.1,59.2,0.9,0.0
2017-01-24 22:00:00,150.7,9.6,62.0,1.0,0.0
2017-01-24 23:00:00,148.8,9.4,64.1,1.0,0.0
2017-01-25 00:00:00,145.5,9.0,66.6,0.7,0.0
2017-01-25 01:00:00,144.4,8.9,68.3,0.9,0.0
2017-01-25 02:00:00,142.7,8.6,69.2,0.7,0.0
2017-01-25 03:00:00,140.8,8.2,71.9,1.0,0.0
2017-01-25 04:00:00,141.1,7.2,80.3,1.6,0.0
2017-01-25 05:00:00,141.1,6.8,79.5,1.4,0.0
2017-01-25 06:00:00,152.7,6.5,79.2,1.1,0.0
2017-01-25 07:00:00,202.0,4.5,85.6,3.6,0.0
2017-01-25 08:00:00,276.9,2.9,98.6,63.8,0.0
2017-01-25 09:00:00,362.2,3.7,95.8,186.7,0.0
2017-01-25 10:00:00,380.2,5.6,88.6,340.5,0.0
2017-01-25 11:00:00,371.8,7.6,74.5,451.2,0.0
2017-01-25 12:00:00,330.8,11.0,60.8,433.6,0.0
2017-01-25 13:00:00,332.1,12.2,58.8,411.5,0.0
2017-01-25 14:00:00,341.7,12.2,60.0,266.0,0.0
2017-01-25 15:00:00,350.9,11.7,64.0,121.9,0.0
2017-01-25 16:00:00,352.4,11.7,63.1,38.0,0.0
2017-01-25 17:00:00,321.6,11.7,64.5,8.7,0.0
2017-01-25 18:00:00,243.5,11.6,65.7,2.6,0.0
2017-01-25 19:00:00,194.2,11.5,66.7,1.8,0.0
2017-01-25 20:00:00,163.7,11.3,68.2,2.5,0.0
2017-01-25 21:00:00,158.6,11.3,70.3,2.2,0.0
2017-01-25 22:00:00,148.4,11.6,72.1,2.4,0.0
2017-01-25 23:00:00,147.6,11.5,75.5,2.5,0.0
2017-01-26 00:00:00,143.3,11.9,75.1,2.3,0.0
2017-01-26 01:00:00,147.2,12.1,76.9,2.6,0.0
2017-01-26 02:00:00,144.0,12.3,77.0,2.3,0.0
2017-01-26 03:00:00,141.7,12.4,77.5,2.1,0.0
2017-01-26 04:00:00,139.5,12.2,80.1,2.7,0.0
2017-01-26 05:00:00,138.5,12.0,82.1,2.3,0.0
2017-01-26 06:00:00,143.9,12.0,84.7,6.6,0.0
2017-01-26 07:00:00,192.8,12.1,86.9,3.0,0.0
2017-01-26 08:00:00,264.5,12.2,87.0,8.3,0.0
2017-01-26 09:00:00,332.0,12.4,86.3,14.2,0.0
2017-01-26 10:00:00,349.6,11.9,87.7,14.9,0.0
2017-01-26 11:00:00,360.7,11.6,86.6,47.1,0.0
2017-01-26 12:00:00,341.3,11.5,89.2,80.4,0.0
2017-01-26 13:00:00,346.6,11.9,87.0,53.6,0.0
2017-01-26 14:00:00,382.1,11.9,88.4,23.1,0.0
2017-01-26 15:00:00,380.7,11.4,90.0,40.5,0.0
2017-01-26 16:00:00,356.0,11.5,84.8,105.5,0.0
2017-01-26 17:00:00,304.3,12.0,82.6,39.1,0.0
2017-01-26 18:00:00,233.7,12.0,78.2,2.0,0.0
2017-01-26 19:00:00,197.1,12.0,76.6,2.1,0.0
2017-01-26 20:00:00,150.7,12.0,76.1,2.0,0.0
2017-01-26 21:00:00,145.3,11.7,76.8,1.8,0.0
2017-01-26 22:00:00,147.3,11.5,77.0,2.0,0.0
2017-01-26 23:00:00,141.1,11.7,70.6,1.5,0.0
2017-01-27 00:00:00,143.1,10.4,71.4,2.3,0.0
2017-01-27 01:00:00,140.8,10.3,73.1,1.6,0.0
2017-01-27 02:00:00,138.5,10.2,72.4,2.1,0.0
2017-01-27 03:00:00,138.8,9.2,81.9,2.0,0.0
2017-01-27 04:00:00,136.6,9.7,73.6,2.1,0.0
2017-01-27 05:00:00,138.8,9.6,72.0,2.1,0.0
2017-01-27 06:00:00,159.5,10.0,68.9,1.7,0.0
2017-01-27 07:00:00,186.6,10.3,64.9,2.8,0.0
2017-01-27 08:00:00,261.7,9.3,68.9,49.9,0.0
2017-01-27 09:00:00,319.5,10.4,64.5,199.3,0.0
2017-01-27 10:00:00,364.3,10.3,60.9,303.4,0.0
2017-01-27 11:00:00,367.8,11.8,58.9,463.5,0.0
2017-01-27 12:00:00,309.9,11.9,58.5,430.2,0.0
2017-01-27 13:00:00,286.2,12.4,54.2,549.1,0.0
2017-01-27 14:00:00,306.3,11.3,62.1,231.2,0.0
2017-01-27 15:00:00,307.4,11.8,59.4,216.3,0.0
2017-01-27 16:00:00,297.0,11.9,58.3,183.5,0.0
2017-01-27 17:00:00,274.1,11.5,59.0,19.6,0.0
2017-01-27 18:00:00,248.1,10.7,64.3,2.0,0.0
2017-01-27 19:00:00,194.2,10.4,67.6,2.4,0.0
2017-01-27 20:00:00,154.1,10.7,64.4,1.9,0.0
2017-01-27 21:00:00,148.8,10.6,65.6,1.8,0.0
2017-01-27 22:00:00,146.9,10.5,67.5,1.8,0.0
2017-01-27 23:00:00,142.5,10.1,71.8,1.7,0.0
2017-01-28 00:00:00,145.4,10.6,67.8,2.1,0.0
2017-01-28 01:00:00,140.8,10.8,66.3,2.4,0.0
2017-01-28 02:00:00,134.9,10.4,69.2,1.7,0.0
2017-01-28 03:00:00,134.9,10.6,68.5,1.5,0.0
2017-01-28 04:00:00,136.5,10.4,70.8,2.6,0.0
2017-01-28 05:00:00,136.5,10.7,69.4,2.2,0.0
2017-01-28 06:00:00,147.3,10.9,72.7,2.2,0.0
2017-01-28 07:00:00,156.5,11.0,74.8,5.6,0.0
2017-01-28 08:00:00,152.1,11.7,70.4,89.7,0.0
2017-01-28 09:00:00,150.1,12.7,66.7,232.9,0.0
2017-01-28 10:00:00,149.0,12.9,66.3,348.2,0.0
2017-01-28 11:00:00,145.1,13.4,63.7,419.5,0.0
2017-01-28 12:00:00,148.1,13.4,62.0,322.7,0.0
2017-01-28 13:00:00,146.1,13.4,63.2,276.8,0.0
2017-01-28 14:00:00,144.9,13.2,65.2,202.6,0.0
2017-01-28 15:00:00,145.1,11.6,84.0,94.7,0.0
2017-01-28 16:00:00,144.7,11.3,88.9,55.4,0.0
2017-01-28 17:00:00,142.5,11.3,88.5,11.8,0.0
2017-01-28 18:00:00,148.0,11.3,89.1,2.3,0.0
2017-01-28 19:00:00,147.6,11.2,90.1,2.1,0.0
2017-01-28 20:00:00,145.8,11.2,90.5,2.9,0.0
2017-01-28 21:00:00,149.9,11.6,86.6,2.6,0.0
2017-01-28 22:00:00,149.1,11.7,87.1,2.4,0.0
2017-01-28 23:00:00,144.8,12.2,86.2,3.0,0.0
2017-01-29 00:00:00,145.8,12.6,84.5,2.1,0.0
2017-01-29 01:00:00,144.3,12.8,84.6,1.6,0.0
2017-01-29 02:00:00,142.8,12.8,84.2,1.6,0.0
2017-01-29 03:00:00,142.9,12.8,83.6,1.8,0.0
2017-01-29 04:00:00,141.0,12.8,84.6,1.6,0.0
2017-01-29 05:00:00,137.7,12.8,84.6,1.8,0.0
2017-01-29 06:00:00,140.5,12.9,85.0,2.1,0.0
2017-01-29 07:00:00,140.4,12.9,85.1,2.2,0.0
2017-01-29 08:00:00,137.0,13.1,84.0,81.4,0.0
2017-01-29 09:00:00,140.2,13.5,82.5,171.5,0.0
2017-01-29 10:00:00,141.0,14.1,77.9,265.1,0.0
2017-01-29 11:00:00,139.0,14.5,73.6,409.8,0.0
2017-01-29 12:00:00,141.0,14.6,74.3,382.7,0.0
2017-01-29 13:00:00,141.0,13.9,79.3,124.4,0.0
2017-01-29 14:00:00,138.8,13.3,85.2,79.6,0.0
2017-01-29 15:00:00,141.5,13.6,83.2,126.2,0.0
2017-01-29 16:00:00,141.8,13.8,82.0,58.8,0.0
2017-01-29 17:00:00,140.6,13.8,83.4,19.1,0.0
2017-01-29 18:00:00,145.9,13.7,84.9,1.7,0.0
2017-01-29 19:00:00,145.9,13.7,85.8,1.3,0.0
2017-01-29 20:00:00,144.8,13.7,86.5,1.1,0.0
2017-01-29 21:00:00,143.3,13.6,86.0,1.3,0.0
2017-01-29 22:00:00,143.2,13.7,82.9,1.3,0.0
2017-01-29 23:00:00,143.3,13.6,82.0,1.3,0.0
2017-01-30 00:00:00,143.0,13.3,83.5,0.9,0.0
2017-01-30 01:00:00,140.9,13.0,86.0,1.0,0.0
2017-01-30 02:00:00,138.6,12.9,84.6,1.3,0.0
2017-01-30 03:00:00,137.0,13.0,81.1,1.5,0.0
2017-01-30 04:00:00,136.6,13.0,81.7,1.6,0.0
2017-01-30 05:00:00,136.3,12.9,83.7,1.1,0.0
2017-01-30 06:00:00,151.0,12.7,86.6,0.9,0.0
2017-01-30 07:00:00,183.4,12.6,86.7,2.5,0.0
2017-01-30 08:00:00,262.0,12.6,86.1,79.5,0.0
2017-01-30 09:00:00,315.4,13.9,77.4,246.0,0.0
2017-01-30 10:00:00,349.4,14.4,74.2,335.8,0.0
2017-01-30 11:00:00,356.3,13.9,76.8,159.7,0.0
2017-01-30 12:00:00,340.5,13.5,78.5,85.1,0.0
2017-01-30 13:00:00,339.0,13.9,71.5,238.6,0.0
2017-01-30 14:00:00,348.2,14.0,65.6,285.4,0.0
2017-01-30 15:00:00,361.6,13.6,68.2,123.6,0.0
2017-01-30 16:00:00,347.3,13.5,70.8,55.2,0.0
2017-01-30 17:00:00,308.9,13.4,73.0,21.1,0.0
2017-01-30 18:00:00,233.3,13.0,76.1,2.0,0.0
2017-01-30 19:00:00,199.0,12.6,78.6,1.5,0.0
2017-01-30 20:00:00,166.4,12.1,79.8,1.4,0.0
2017-01-30 21:00:00,150.3,11.9,80.3,2.0,0.0
2017-01-31 09:00:00,319.9,10.9,88.9,26.3,0.0
2017-01-31 10:00:00,345.8,11.1,88.8,80.0,0.0
2017-01-31 11:00:00,373.2,11.5,87.2,95.9,0.0
2017-01-31 12:00:00,348.5,11.2,88.3,51.0,0.0
2017-01-31 13:00:00,351.1,11.9,87.6,39.4,0.0
2017-01-31 14:00:00,371.3,11.8,89.2,45.3,0.0
2017-01-31 15:00:00,372.5,11.7,90.0,18.6,0.0
2017-01-31 16:00:00,349.0,11.9,89.9,54.6,0.0
2017-01-31 17:00:00,298.1,11.9,89.6,19.4,0.0
2017-01-31 18:00:00,233.4,11.8,90.5,1.8,0.0
2017-01-31 19:00:00,203.1,11.9,90.7,1.6,0.0
2017-01-31 20:00:00,171.9,12.0,88.7,1.6,0.0
2017-01-31 21:00:00,157.7,11.7,86.9,1.7,0.0
2017-01-31 22:00:00,151.7,11.2,84.7,0.9,0.0
2017-01-31 23:00:00,149.3,10.9,84.3,0.9,0.0
2017-02-01 00:00:00,149.5,11.2,77.8,0.9,0.0
2017-02-01 01:00:00,149.6,11.4,79.7,1.3,0.0
2017-02-01 02:00:00,146.7,11.6,78.7,1.6,0.0
2017-02-01 03:00:00,144.8,11.6,80.7,1.0,0.0
2017-02-01 04:00:00,144.2,11.1,83.2,1.0,0.0
2017-02-01 05:00:00,146.9,11.0,83.7,1.4,0.0
2017-02-01 06:00:00,167.7,11.2,82.8,1.5,0.0
2017-02-01 07:00:00,201.6,11.4,79.7,8.2,0.0
2017-02-01 08:00:00,257.8,12.1,74.7,96.3,0.0
2017-02-01 09:00:00,307.7,12.8,70.8,231.9,0.0
2017-02-01 10:00:00,324.9,13.5,64.5,389.9,0.0
2017-02-01 11:00:00,341.4,13.5,59.1,503.0,0.0
2017-02-01 12:00:00,314.6,13.7,58.5,496.9,0.0
2017-02-01 13:00:00,312.0,13.7,58.8,432.8,0.0
2017-02-01 14:00:00,327.6,13.6,60.3,327.7,0.0
2017-02-01 15:00:00,333.0,13.2,65.2,106.2,0.0
2017-02-01 16:00:00,333.9,13.2,65.6,49.4,0.0
2017-02-01 17:00:00,292.3,12.9,71.5,8.4,0.0
2017-02-01 18:00:00,238.0,12.9,73.3,1.8,0.0
2017-02-01 19:00:00,197.8,13.1,72.9,1.8,0.0
2017-02-01 20:00:00,161.5,13.3,72.9,1.4,0.0
2017-02-01 21:00:00,154.2,12.6,82.6,2.3,0.0
2017-02-01 22:00:00,145.8,12.6,87.1,2.0,0.0
2017-02-01 23:00:00,146.9,12.8,88.3,1.2,0.0
2017-02-02 00:00:00,150.7,13.0,90.3,1.2,0.0
2017-02-02 01:00:00,148.4,13.4,90.7,1.1,0.0
2017-02-02 02:00:00,146.2,13.6,90.8,0.8,0.0
2017-02-02 03:00:00,145.0,13.8,90.3,0.9,0.0
2017-02-02 04:00:00,144.0,13.7,90.3,0.9,0.0
2017-02-02 05:00:00,146.0,13.9,89.7,1.0,0.0
2017-02-02 06:00:00,168.8,13.9,84.2,0.9,0.0
2017-02-02 07:00:00,193.5,13.6,83.0,4.3,0.0
2017-02-02 08:00:00,253.9,13.6,72.4,64.9,0.0
2017-02-02 09:00:00,298.7,13.9,66.1,171.2,0.0
2017-02-02 10:00:00,330.9,13.9,67.5,265.6,0.0
2017-02-02 11:00:00,333.8,14.5,62.0,342.4,0.0
2017-02-02 12:00:00,324.5,14.7,58.2,342.5,0.0
2017-02-02 13:00:00,317.4,14.5,60.8,299.1,0.0
2017-02-02 14:00:00,317.9,14.9,54.8,402.7,0.0
2017-02-02 15:00:00,321.6,14.7,53.1,247.6,0.0
2017-02-02 16:00:00,309.5,14.1,56.3,116.4,0.0
2017-02-02 17:00:00,277.8,13.7,64.3,41.2,0.0
2017-02-02 18:00:00,226.1,13.4,66.1,2.3,0.0
2017-02-02 19:00:00,199.2,13.2,68.4,1.7,0.0
2017-02-02 20:00:00,166.5,13.2,66.8,1.8,0.0
2017-02-02 21:00:00,151.0,13.2,70.8,2.0,0.0
2017-02-02 22:00:00,151.1,13.3,73.6,2.3,0.0
2017-02-02 23:00:00,146.1,13.3,72.7,1.8,0.0
2017-02-03 00:00:00,151.6,13.4,70.6,1.9,0.0
2017-02-03 01:00:00,150.3,13.4,70.6,2.2,0.0
2017-02-03 02:00:00,147.6,13.4,74.0,2.1,0.0
2017-02-03 03:00:00,148.5,13.7,67.8,2.6,0.0
2017-02-03 04:00:00,148.6,13.8,69.7,2.5,0.0
2017-02-03 05:00:00,150.8,13.9,70.8,2.2,0.0
2017-02-03 06:00:00,168.8,13.9,73.3,2.7,0.0
2017-02-03 07:00:00,188.6,13.5,77.1,3.7,0.0
2017-02-03 08:00:00,251.5,13.8,77.7,43.0,0.0
2017-02-03 09:00:00,300.1,14.2,76.3,135.6,0.0
2017-02-03 10:00:00,335.3,14.4,75.4,166.9,0.0
2017-02-03 11:00:00,347.7,14.4,76.5,223.2,0.0
2017-02-03 12:00:00,326.0,14.3,77.2,165.0,0.0
2017-02-03 13:00:00,321.9,14.3,78.0,166.2,0.0
2017-02-03 14:00:00,338.0,14.3,78.7,114.2,0.0
2017-02-03 15:00:00,351.1,14.3,78.3,130.5,0.0
2017-02-03 16:00:00,324.6,14.3,78.8,78.6,0.0
2017-02-03 17:00:00,282.7,14.1,80.5,27.3,0.0
2017-02-03 18:00:00,231.4,14.1,81.1,2.9,0.0
2017-02-03 19:00:00,201.1,14.1,81.2,2.6,0.0
2017-02-03 20:00:00,168.1,14.0,81.9,2.8,0.0
2017-02-03 21:00:00,159.6,14.0,82.8,2.0,0.0
2017-02-03 22:00:00,149.9,14.0,83.6,3.2,0.0
2017-02-03 23:00:00,148.3,14.1,83.8,2.4,0.0
2017-02-04 00:00:00,146.6,14.1,84.4,1.7,0.0
2017-02-04 01:00:00,149.1,14.1,84.6,2.8,0.0
2017-02-04 02:00:00,149.1,14.1,84.2,2.5,0.0
2017-02-04 03:00:00,147.0,13.8,86.7,3.1,0.0
2017-02-04 04:00:00,143.0,13.7,87.3,2.6,0.0
2017-02-04 05:00:00,147.1,13.6,87.2,3.3,0.0
2017-02-04 06:00:00,152.8,13.6,87.0,3.4,0.0
2017-02-04 07:00:00,155.5,13.7,87.3,4.1,0.0
2017-02-04 08:00:00,147.2,13.9,87.7,19.1,0.0
2017-02-04 09:00:00,142.6,14.0,87.6,50.8,0.0
2017-02-04 10:00:00,140.2,14.0,87.7,115.4,0.0
2017-02-04 11:00:00,137.3,14.4,85.6,216.2,0.0
2017-02-04 12:00:00,141.0,14.4,85.8,141.4,0.0
2017-02-04 13:00:00,139.9,14.7,84.8,186.3,0.0
2017-02-04 14:00:00,145.0,14.5,86.4,80.4,0.0
2017-02-04 15:00:00,149.4,14.5,86.2,57.6,0.0
2017-02-04 16:00:00,149.1,14.6,84.3,84.0,0.0
2017-02-04 17:00:00,154.4,14.4,83.6,29.2,0.0
2017-02-04 18:00:00,151.4,14.2,84.5,3.7,0.0
2017-02-04 19:00:00,150.2,14.2,85.3,2.9,0.0
2017-02-04 20:00:00,150.2,13.9,87.3,2.9,0.0
2017-02-04 21:00:00,146.1,14.2,85.6,2.9,0.0
2017-02-04 22:00:00,145.1,14.5,82.6,2.8,0.0
2017-02-04 23:00:00,144.1,14.3,76.3,3.0,0.0
2017-02-05 00:00:00,145.1,13.8,73.6,2.9,0.0
2017-02-05 01:00:00,143.9,13.3,78.5,2.7,0.0
2017-02-05 02:00:00,140.2,13.3,71.1,2.8,0.0
2017-02-05 03:00:00,133.4,13.1,67.4,2.8,0.0
2017-02-05 04:00:00,130.4,12.6,60.9,2.5,0.0
2017-02-05 05:00:00,126.5,12.7,64.0,2.3,0.0
2017-02-05 06:00:00,125.3,12.5,62.2,2.4,0.0
2017-02-05 07:00:00,121.4,12.3,62.2,8.5,0.0
2017-02-05 08:00:00,119.1,12.3,64.2,80.3,0.0
2017-02-05 09:00:00,119.0,12.9,58.8,252.9,0.0
2017-02-05 10:00:00,119.4,13.4,53.1,356.3,0.0
2017-02-05 11:00:00,118.8,13.3,53.0,367.2,0.0
2017-02-05 12:00:00,119.8,13.6,50.1,521.7,0.0
2017-02-05 13:00:00,119.9,13.7,48.9,470.6,0.0
2017-02-05 14:00:00,119.8,13.7,47.7,460.6,0.0
